,day,data_temperature_mean,data_temperature_std,data_humidity_mean,data_humidity_std,data_pm2_5_mean,data_pm2_5_std,data_pm2_5_min,data_pm2_5_max,data_voc_mean,data_voc_std,data_voc_min,data_voc_max,data_co2_mean,data_co2_std,data_co2_min,Target
1776,0,31.46333333,0.038815804,76.76666667,0.116733314,154.8333333,5.076087732,149,161,1.432333333,0.158987631,1.264,1.621,477.8333333,10.496031,467,No Activity
1777,0,31.44833333,0.043550737,76.75,0.11296017,155.5,4.722287581,149,161,1.377,0.136355418,1.264,1.612,474.3333333,9.479803092,467,No Activity
1778,0,31.425,0.041352146,76.83166667,0.221035442,157,3.521363372,151,161,1.329166667,0.0730956,1.264,1.466,470.5,4.969909455,467,No Activity
1779,0,31.41166667,0.036560452,76.91333333,0.22650975,160,4.816637831,155,169,1.4195,0.289774222,1.264,2.008,472.3333333,9.309493362,467,No Activity
1780,0,31.39833333,0.023166067,76.94666667,0.243529601,163,8.366600265,155,177,1.692166667,0.693757138,1.264,2.981,482.5,26.432934,467,No Activity
1781,0,31.39,0.010954451,76.99666667,0.245574157,165.6666667,9.99333111,155,177,1.974666667,0.827499527,1.264,2.981,492.8333333,30.90253496,468,No Activity
1782,0,31.39,0.010954451,77.15833333,0.280600546,167.8333333,9.389710681,155,177,2.576166667,1.352645765,1.289,4.873,536.3333333,98.5690959,468,No Activity
1783,0,31.4,0.030983867,77.45333333,0.545551709,170.8333333,7.054549359,158,177,3.344833333,1.732101662,1.325,5.901,606.1666667,165.9016777,468,No Activity
1784,0,31.43166667,0.068532231,77.76333333,0.837034448,172.6666667,3.669695718,169,177,4.4535,2.236214279,2.008,7.977,689.6666667,204.1280644,491,No Activity
1785,0,31.47,0.098386991,78.01833333,0.838556299,173.3333333,3.204163957,169,177,5.574166667,2.441024409,2.981,8.732,762.8333333,197.2373359,529,No Activity
1786,0,31.50833333,0.105530406,78.27333333,0.741395081,173.1666667,2.994439291,169,177,6.532666667,2.346404285,2.981,8.732,837.3333333,176.379893,529,No Activity
1787,0,31.57666667,0.140522833,78.59333333,0.534777212,173.1666667,2.994439291,169,177,7.619666667,1.824675058,4.873,9.503,910,94.96946878,729,No Activity
1788,0,31.64333333,0.134709564,78.85,0.274809025,173.3333333,2.875181154,169,177,8.006666667,1.294970682,5.901,9.503,929.5,53.19680442,846,No Activity
1789,0,31.695,0.106911178,78.89166667,0.22569153,174.1666667,3.430257522,169,178,7.959833333,1.388087233,5.62,9.503,904,96.60434773,734,No Activity
1790,0,31.725,0.084320816,78.69,0.451442134,175.3333333,2.338090389,172,178,7.446666667,1.866998625,4.898,9.503,859.3333333,119.7291388,701,No Activity
1791,0,31.73,0.077459667,78.445,0.762620482,174.6666667,3.444802849,169,178,6.506,2.427558032,3.088,9.503,802.8333333,154.6161915,591,No Activity
1792,0,31.73,0.077459667,78.1,1.057222777,172.3333333,6.08824003,162,178,5.538833333,2.517640754,2.929,9.503,734.3333333,151.4379961,569,No Activity
1793,0,31.7,0.079749608,77.74,1.036590565,170.6666667,5.921711464,162,178,4.383333333,1.831985116,2.57,7.195,666.5,113.9697328,558,No Activity
1794,0,31.66833333,0.069113433,77.34833333,0.818252202,169.5,6.284902545,162,178,3.626166667,1.298698182,2.57,5.62,618.8333333,78.01901478,558,No Activity
1795,0,31.63833333,0.053447794,76.97833333,0.496242548,167,5.099019513,162,176,3.087833333,0.921629517,2.39,4.898,588,57.1734204,549,No Activity
1796,0,31.60833333,0.03060501,76.755,0.259980769,165,2.607680962,162,169,2.648333333,0.314640536,2.261,3.088,562.6666667,15.78184611,549,No Activity
1797,0,31.59166667,0.03060501,76.79333333,0.341213521,164.6666667,2.065591118,162,167,2.559166667,0.229377782,2.261,2.929,556.3333333,7.685484153,549,No Activity
1798,0,31.57833333,0.033115958,76.83333333,0.326353591,165.5,1.760681686,163,167,2.518,0.161996296,2.261,2.682,553,4.939635614,549,No Activity
1799,0,31.56666667,0.027325202,76.84,0.328146309,165.6666667,1.96638416,163,168,2.459166667,0.199169693,2.217,2.682,546.6666667,13.75015151,520,No Activity
1800,0,31.55166667,0.023166067,76.86166667,0.329266862,167.3333333,4.226897996,163,175,2.332166667,0.278687938,1.89,2.682,537.1666667,20.65349042,503,No Activity
1801,0,31.53833333,0.019407902,76.92833333,0.286385521,169.5,4.847679857,164,176,2.219166667,0.372285598,1.712,2.682,523.8333333,33.38512643,469,No Activity
1802,0,31.53,0.018973666,76.97833333,0.221848297,171.1666667,4.262237284,167,176,2.1235,0.428840646,1.687,2.682,509.5,38.49025851,463,No Activity
1803,0,31.52,0.021908902,76.83,0.154919334,172.3333333,3.829708431,167,176,1.952166667,0.428280944,1.525,2.682,492,38.62641583,448,No Activity
1804,0,31.50666667,0.030110906,76.74833333,0.253015151,172.8333333,3.125166662,168,176,1.732833333,0.296450614,1.366,2.217,474.1666667,30.99300996,442,No Activity
1805,0,31.49166667,0.026394444,76.65,0.28135387,173,2.828427125,169,176,1.591,0.209219502,1.366,1.89,460.8333333,23.67628912,440,No Activity
1806,0,31.48166667,0.024832774,76.55166667,0.266639582,173.3333333,3.204163957,169,177,1.503666667,0.163905664,1.366,1.712,450.5,12.46996391,440,No Activity
1807,0,31.47333333,0.021602469,76.45333333,0.199566196,173,2.966479395,169,177,1.446,0.134105928,1.366,1.687,445.8333333,8.886319073,440,No Activity
1808,0,31.465,0.012247449,76.37166667,0.077567175,172.5,3.016620626,169,177,1.3925,0.064911478,1.366,1.525,442.1666667,2.926886855,440,No Activity
1809,0,31.45,0.024494897,76.37166667,0.077567175,170.8333333,4.44597196,164,177,1.345333333,0.050622788,1.242,1.366,440.6666667,1.032795556,439,No Activity
1810,0,31.43833333,0.033714487,76.42166667,0.131212296,170.1666667,4.875106836,164,177,1.321166667,0.069772249,1.221,1.366,440.3333333,0.816496578,439,No Activity
1811,0,31.43333333,0.03204164,76.52,0.236558661,170.3333333,4.844240566,164,177,1.2945,0.079154911,1.206,1.366,441.3333333,2.422120282,439,No Activity
1812,0,31.42833333,0.029268869,76.61833333,0.267388606,169,3.577708764,164,174,1.265,0.08015485,1.189,1.366,444,6.811754546,439,No Activity
1813,0,31.42333333,0.025033311,76.71666667,0.2526394,166.8333333,3.868677638,161,171,1.2355,0.06704849,1.189,1.366,447.8333333,10.34246908,439,No Activity
1814,0,31.42333333,0.025033311,76.83166667,0.198031984,166,3.286335345,161,170,1.310333333,0.248059401,1.189,1.815,452.1666667,12.18879267,439,No Activity
1815,0,31.86,0.06,77.41666667,0.210015872,160.6666667,3.669695718,155,164,7.558166667,0.376362281,7.235,8.218,1148.833333,100.8829355,1060,Boil
1816,0,31.88833333,0.070828431,77.395,0.220975112,158.6666667,4.633213428,152,164,7.5465,0.389247864,7.165,8.218,1190.166667,107.7764662,1060,Boil
1817,0,31.92333333,0.076070143,77.30833333,0.311474986,156.8333333,4.262237284,152,163,7.584,0.363202974,7.165,8.218,1230.5,93.68190861,1060,Boil
1818,0,31.955,0.06862944,77.23666667,0.31353894,155.6666667,4.179314138,152,163,7.529333333,0.420096021,7.053,8.218,1267.166667,42.88317463,1197,Boil
1819,0,31.99166667,0.051542862,76.95333333,0.534141055,155.3333333,4.03319559,152,163,7.369666667,0.499479996,6.78,8.218,1283.833333,26.43797773,1235,Boil
1820,0,32.01,0.038987177,76.725,0.525956272,153.5,1.643167672,152,156,6.983666667,0.597963433,5.902,7.542,1269.666667,44.7153963,1196,Boil
1821,0,32.02333333,0.025819889,76.61,0.516023255,152.5,2.258317958,149,156,6.6745,0.718874885,5.687,7.46,1266.333333,48.40936549,1196,Boil
1822,0,32.03166667,0.014719601,76.43,0.429185275,152.5,2.258317958,149,156,6.4365,0.759257203,5.687,7.46,1251.5,46.69368266,1196,Boil
1823,0,32.04,0.02,76.47833333,0.49809303,152.5,2.258317958,149,156,6.130333333,0.621958091,5.623,7.053,1241.833333,39.61523276,1196,Boil
1852,0,33.03666667,0.008164966,71.15833333,0.409800765,164.5,3.563705936,160,171,4.5705,0.083889809,4.443,4.624,931.3333333,56.70155789,872,Boil
1853,0,33.06166667,0.063377178,71.90333333,1.652944847,164.5,3.563705936,160,171,4.841166667,0.62482779,4.443,6.108,978.5,99.23053965,872,Boil
1854,0,33.10333333,0.101324561,73.03833333,2.597663694,166,4.939635614,160,173,5.434,1.390182146,4.624,8,1055.333333,160.088309,908,Boil
1855,0,33.17333333,0.170372142,73.89,2.791415412,167,5.059644256,160,173,6.33,2.237784261,4.624,10,1151.666667,217.3602233,961,Boil
1856,0,33.24,0.185364506,74.30166667,2.523580129,167.8333333,4.875106836,160,173,7.1185,2.347261702,4.624,10,1227,216.8049815,961,Boil
1857,0,33.30666667,0.170372142,74.71333333,2.130302013,168.8333333,3.311595788,164,173,7.907,2.125897269,4.624,10,1281.5,173.3006059,1013,Boil
1858,0,33.4,0.015491933,72.59,0.890056178,171.6666667,5.955389716,164,179,3.930166667,0.423671768,3.466,4.636,868.1666667,48.45375802,817,Boil
1859,0,33.39333333,0.013662601,72.59,0.890056178,174.3333333,5.391351098,166,180,3.824833333,0.260064928,3.466,4.118,854,26.48773301,817,Boil
1860,0,33.38,0.026832816,72.61166667,0.872477316,175.6666667,3.614784456,170,180,3.631333333,0.463809731,2.83,4.118,831,62.25431712,716,Boil
1861,0,33.37333333,0.028751812,72.65,0.898153662,176.8333333,2.316606714,174,180,3.5515,0.514144629,2.83,4.118,822.8333333,61.8463149,716,Boil
1862,0,33.36,0.026832816,72.63833333,0.875886218,176,2.28035085,174,180,3.42,0.43509861,2.83,4.004,819.3333333,57.37827696,716,Boil
1863,0,33.35,0.024494897,73.00166667,0.781163662,175.3333333,3.076794869,171,180,3.3945,0.41255436,2.83,4.004,828.8333333,65.08891355,716,Boil
1864,0,33.345,0.019748418,73.31666667,0.879424054,175.1666667,3.060501048,171,180,3.517,0.530339137,2.83,4.201,854.5,86.3730282,716,Boil
1865,0,33.34,0.010954451,73.61666667,0.86010852,174.6666667,2.250925735,171,177,3.549833333,0.571054609,2.83,4.201,876.1666667,104.5321322,716,Boil
1866,0,33.35333333,0.029439203,74.19833333,0.781445242,176.3333333,4.366539438,171,184,4.049833333,0.980970625,3.095,5.83,945.3333333,114.2079974,805,Boil
1867,0,33.365,0.039874804,74.86166667,1.313414126,178.1666667,6.493586579,171,188,4.494833333,1.063339723,3.329,5.83,999,110.676104,874,Boil
1868,0,33.38,0.040987803,75.18333333,1.3023466,180.5,7.176350047,171,188,4.944833333,1.042396933,3.643,6.029,1046,106.7857668,894,Boil
1869,0,33.39833333,0.038686776,75.53666667,1.101247777,183.3333333,5.921711464,175,188,5.3295,0.878947951,4.201,6.029,1081,77.36407435,971,Boil
1870,0,33.405,0.031464265,75.465,1.205333979,185.6666667,4.589843861,177,189,5.483166667,0.705719042,4.201,6.029,1085.333333,70.38371024,997,Boil
1871,0,33.41166667,0.019407902,75.80166667,1.098970731,187.1666667,1.834847859,184,189,5.577333333,0.511345154,4.766,6.029,1084.5,71.65682103,992,Boil
1872,0,33.40166667,0.031885211,75.75833333,1.115408744,186.3333333,3.723797345,179,189,5.307666667,0.730936842,4.212,6.029,1054,85.51257218,948,Boil
1873,0,33.38666667,0.041311822,75.30666667,0.940056736,186.3333333,3.723797345,179,189,4.980833333,0.903579862,3.804,6.029,1024.166667,86.17288823,948,Boil
1874,0,33.37166667,0.043089055,75.06666667,0.926685851,184.8333333,4.622409184,179,189,4.61,0.841838702,3.804,5.951,973,83.33546664,849,Boil
1875,0,33.35333333,0.029439203,74.84333333,0.859154623,184.5,4.415880433,179,189,4.252166667,0.570359331,3.804,5.123,930.5,66.48533673,849,Boil
1943,0,34.405,0.068044103,61.98166667,2.264415303,125.3333333,5.125101625,118,130,3.997333333,1.161536167,2.05,5.102,1072.666667,139.2317014,863,Fry
1944,0,34.44166667,0.050760877,62.95333333,1.531883372,127.1666667,3.763863263,121,130,4.632666667,0.895412233,3.547,5.862,1124.5,97.0726532,965,Fry
1945,0,34.46166667,0.044907312,63.23,1.018567622,127.1666667,3.763863263,121,130,4.969166667,0.777413768,3.709,5.862,1135.166667,77.60519742,1029,Fry
1946,0,34.475,0.028106939,63.11666667,1.176361622,127.1666667,3.763863263,121,130,5.213333333,0.472883354,4.474,5.862,1116.333333,105.7670396,955,Fry
1947,0,34.47833333,0.02228602,62.645,1.747704208,125.8333333,4.355073669,121,130,5.26,0.392275413,4.754,5.862,1087.166667,123.8312023,955,Fry
1948,0,34.405,0.056833089,59.80166667,1.296169999,119.1666667,1.602081979,117,121,4.559833333,0.343789713,4.297,5.174,869,71.63518688,777,Curry
1949,0,34.37166667,0.068532231,58.99166667,1.482719349,118.8333333,1.329160136,117,121,4.367833333,0.237418126,4.022,4.754,838.6666667,66.26814217,773,Curry
1950,0,34.33666667,0.07393691,58.59,1.484614428,136.8333333,45.1593475,117,229,4.2075,0.24902028,3.792,4.436,809,37.27197338,773,Curry
1951,0,34.30333333,0.068313005,57.97666667,1.596103589,178.8333333,104.0469445,117,371,4.179,0.244411129,3.792,4.436,800.5,30.4154566,773,Curry
1952,0,34.275,0.053944416,57.28166667,1.259784373,230.5,138.9212007,117,428,4.113,0.212518235,3.792,4.386,791,21.78990592,773,Curry
1953,0,34.25,0.039496835,56.49,1.064255608,276.3333333,139.3494409,119,428,3.984,0.245945522,3.612,4.297,783.8333333,10.59087658,773,Curry
1954,0,34.225,0.033316663,56.08333333,1.030080903,307.8333333,116.0920612,119,428,3.662833333,0.661904046,2.37,4.141,765.3333333,49.68970383,666,Curry
1955,0,34.21,0.028982754,55.84,1.027715914,331.1666667,78.54531601,229,428,3.425833333,0.755537535,2.37,4.141,757.3333333,52.01794562,666,Curry
1956,0,34.19833333,0.02857738,55.14,1.035857133,331.3333333,78.28580118,230,428,3.345333333,0.734149213,2.37,4.141,748.6666667,52.41628246,666,Curry
1957,0,34.18833333,0.025625508,54.66833333,1.093881468,300.5,94.32656042,186,428,3.226166667,0.629776601,2.37,4.04,735.8333333,45.74895263,666,Curry
1958,0,34.18,0.015491933,54.34166667,0.8359047,259.1666667,80.6236111,180,392,3.231666667,0.638390685,2.37,4.073,743.1666667,57.58616732,666,Curry
1959,0,34.17833333,0.011690452,54.22833333,0.815313846,218.8333333,58.33152378,150,308,3.444833333,0.935286783,2.37,4.891,750.5,66.41008959,666,Curry
1960,0,34.18333333,0.013662601,54.115,0.702730389,189.8333333,47.35574587,134,259,3.844833333,0.896058796,2.6,4.891,777,57.00526291,725,Curry
1961,0,34.18666667,0.015055453,53.985,0.494196317,167.1666667,39.52931402,123,230,4.202833333,0.708762701,3.309,4.891,792.8333333,52.70452226,725,Curry
1962,0,34.19666667,0.020655911,52.685,3.503117183,140.3333333,42.85168219,69,186,4.300166667,0.59193561,3.426,4.891,795.3333333,49.07409364,725,Curry
1963,0,34.20666667,0.019663842,51.45,4.400363621,120.3333333,45.21356729,66,180,4.357166667,0.500295679,3.768,4.891,794.3333333,50.8238789,719,Curry
1964,0,34.215,0.016431677,50.085,4.654523606,101.6666667,38.234365,66,150,4.306333333,0.548149858,3.768,4.891,777.5,52.93297649,719,Curry
1965,0,34.22,0.015491933,48.735,4.437137591,88.33333333,31.33475174,66,134,4.119166667,0.498020247,3.768,4.77,771.5,47.40780526,719,Curry
1966,0,34.22666667,0.013662601,48.36,3.921662913,78.33333333,22.04238342,66,123,4.122,0.502491791,3.768,4.787,773.8333333,50.79140347,719,Curry
1967,0,34.23333333,0.005163978,47.67666667,2.859564069,69.5,2.664582519,66,74,4.129833333,0.514426833,3.768,4.795,777,54.68820714,719,Curry
1968,0,34.23666667,0.008164966,48.66833333,3.014540872,70,2.828427125,66,74,4.258666667,0.539438844,3.768,4.795,793.8333333,56.53465014,719,Curry
1969,0,34.24,0.008944272,49.74166667,3.008125108,71.33333333,2.422120283,68,74,4.460333333,0.545461517,3.768,4.978,816.8333333,47.32194699,730,Curry
1970,0,34.24166667,0.007527727,51.01,2.686983439,72.83333333,2.714160398,70,77,4.742166667,0.553004671,3.768,5.459,838,22.72443619,795,Curry
1971,0,34.24166667,0.007527727,52.425,1.455125424,74.33333333,3.265986324,70,79,5.132666667,0.554767218,4.666,6.111,862.1666667,39.07130234,839,Curry
1972,0,34.24,0.008944272,53.125,2.16706945,75.5,4.23083916,70,81,5.418166667,0.748316355,4.666,6.5,884.6666667,57.55924484,839,Curry
1973,0,34.23833333,0.009831921,54.06833333,1.943063732,77.66666667,4.179314138,72,83,5.771166667,0.88299749,4.666,6.913,911.6666667,68.75948419,841,Curry
1974,0,34.23166667,0.013291601,54.68666667,1.517440828,79.83333333,4.020779361,74,85,6.1695,0.82168236,4.978,7.056,938,66.50112781,857,Curry
1975,0,34.22833333,0.009831921,54.58833333,1.702332713,81,2.828427125,77,85,6.243333333,0.704795195,5.421,7.056,946.1666667,56.87676737,857,Curry
1976,0,34.22833333,0.009831921,54.67,1.655391192,81.66666667,2.065591118,79,85,6.249,0.697324888,5.421,7.056,953.5,44.5903577,901,Curry
1977,0,34.23,0.010954451,54.865,1.69416351,81.33333333,2.658320272,77,85,6.264833333,0.694638155,5.421,7.056,959.5,44.83190828,901,Curry
1978,0,34.23,0.010954451,54.57166667,1.516171714,81.16666667,2.714160398,77,85,6.270666667,0.69715039,5.421,7.056,960.5,45.28465524,901,Curry
1979,0,34.22166667,0.023166067,54.45833333,1.407798518,81.16666667,2.714160398,77,85,6.121666667,0.624120394,5.421,7.056,946.6666667,43.06119676,901,Curry
1980,0,34.2,0.062928531,54.46333333,1.411179176,80.66666667,2.065591118,77,83,5.807833333,0.526055669,5.173,6.535,930.1666667,37.62135918,900,Curry
1981,0,34.165,0.093755,55.005,0.561702768,81.16666667,2.483277404,77,84,5.6635,0.731933262,4.555,6.535,922.3333333,47.30609545,859,Curry
1982,0,34.12166667,0.110709831,55.15666667,0.336432262,82.16666667,3.430257522,77,87,5.407833333,1.016138655,3.959,6.535,895.1666667,89.76060754,738,Curry
1983,0,34.07166667,0.114265772,54.99833333,0.289372885,83.16666667,2.316606714,80,87,4.9845,1.138800729,3.666,6.535,850.6666667,106.3271681,709,Curry
1984,0,34.01333333,0.106332811,54.93833333,0.394330657,83.33333333,2.065591118,81,87,4.446333333,1.015864886,3.306,6.019,801,103.3905218,682,Curry
1985,0,33.96333333,0.079414524,54.76333333,0.412972961,82.5,3.016620626,78,87,3.994166667,0.743001862,3.306,5.173,757,99.75169171,654,Curry
1989,1,31.935,0.012247449,44.46833333,0.381754721,58.5,2.073644135,56,61,0.6265,0.018780309,0.603,0.65,462.3333333,9.729679679,450,No Activity
1990,1,31.93333333,0.013662601,44.63,0.299666481,58.83333333,1.940790217,56,61,0.620833333,0.015025534,0.603,0.64,465.5,8.288546314,450,No Activity
1991,1,31.92666667,0.013662601,44.63,0.299666481,59.5,1.378404875,57,61,0.613833333,0.017279082,0.592,0.64,467.3333333,4.546060565,461,No Activity
1992,1,31.92,0.008944272,44.55,0.312217873,59.83333333,0.752772652,59,61,0.603833333,0.016448911,0.58,0.626,465.6666667,7.659416862,452,No Activity
1993,1,31.91333333,0.013662601,44.55,0.312217873,60,0.894427191,59,61,0.598166667,0.012718753,0.58,0.616,462.8333333,8.400396816,452,No Activity
1994,1,31.91,0.010954451,44.53333333,0.318035637,59.33333333,1.366260102,57,61,0.596666667,0.0125645,0.58,0.616,460.1666667,8.207719943,452,No Activity
1995,1,31.90333333,0.015055453,44.485,0.271643148,59.16666667,1.329160136,57,61,0.638166667,0.106868923,0.58,0.855,457,7.26636085,451,No Activity
1996,1,31.89666667,0.015055453,44.37166667,0.201734149,59.66666667,1.751190071,57,62,0.643,0.106320271,0.58,0.855,453.8333333,3.763863263,451,No Activity
1997,1,31.88833333,0.019407902,44.405,0.162573061,59.66666667,1.751190071,57,62,0.643833333,0.105859183,0.58,0.855,452.1666667,1.471960143,451,No Activity
1998,1,31.87666667,0.024221203,44.50666667,0.255473417,59.5,1.870828693,57,62,0.647166667,0.103740863,0.592,0.855,451.8333333,1.722401424,450,No Activity
1999,1,31.86833333,0.027141604,44.56,0.307050484,58.83333333,1.940790217,57,62,0.652833333,0.101017655,0.594,0.855,451,1.673320052,449,No Activity
2000,1,31.85666667,0.019663842,44.64666667,0.325678778,59.66666667,2.065591118,57,62,0.658166667,0.098092643,0.597,0.855,450.3333333,0.816496579,449,No Activity
2001,1,31.85,0.016733201,44.7,0.34228643,59.66666667,2.065591118,57,62,0.62,0.01823184,0.597,0.645,450.3333333,0.816496579,449,No Activity
2002,1,31.83833333,0.01602082,44.93166667,0.408334014,59.33333333,1.751190071,57,62,0.617666667,0.015002222,0.597,0.631,450.3333333,0.816496579,449,No Activity
2003,1,31.83,0.015491933,45.13,0.326863886,59.33333333,1.751190071,57,62,0.622666667,0.011272385,0.6,0.631,450.5,1.048808847,449,No Activity
2004,1,31.82833333,0.014719601,45.30833333,0.455825259,60.33333333,2.422120283,57,64,0.711833333,0.20731755,0.626,1.135,457.3333333,16.52472894,449,Reheat
2005,1,31.835,0.025884358,45.565,0.603183223,61,1.788854382,59,64,1.066666667,0.851660183,0.626,2.755,496.1666667,92.43682527,450,Reheat
2006,1,31.84166667,0.031885211,45.82166667,0.601478733,60.16666667,2.316606714,57,64,1.4215,1.05142451,0.626,2.755,540,123.3531516,451,Reheat
2007,1,31.85666667,0.04802777,46.17666667,0.591360014,60.66666667,2.338090389,57,64,2.217,1.839469054,0.627,5.399,601.8333333,157.9511528,451,Reheat
2008,1,31.88833333,0.069113433,46.33666667,0.530911166,61.16666667,2.483277404,57,64,3.227666667,2.380194838,0.627,6.695,671.8333333,170.3190144,452,Reheat
2009,1,31.93,0.085790442,46.62833333,0.454551061,61.16666667,2.483277404,57,64,4.373833333,2.52855725,1.135,7.504,762,173.8298018,491,Reheat
2010,1,31.98166667,0.104769588,46.915,0.510401803,60.5,2.073644135,57,63,5.636166667,2.47833512,2.755,8.709,867.8333333,169.076807,682,Reheat
2011,1,32.03666667,0.125326241,46.945,0.482856086,60.16666667,2.136976057,57,63,6.815166667,2.515917679,2.755,9.829,943.1666667,170.4082353,713,Reheat
2012,1,32.1,0.126332894,47.05666667,0.42188466,60.5,1.643167672,59,63,7.936333333,1.716634343,5.399,9.829,1014.333333,141.8261847,822,Reheat
2013,1,32.155,0.108027774,47.07,0.422894786,60.5,1.643167672,59,63,8.616833333,1.257514281,6.695,9.829,1084,130.6797612,871,Reheat
2014,1,32.23,0.132363137,47.50333333,0.880401424,60.16666667,1.169045194,59,62,9.167666667,0.927999282,7.504,10,1157.166667,108.6027931,993,Reheat
2015,1,32.30333333,0.140949163,48.18,1.763791371,60.83333333,1.940790217,59,64,9.531333333,0.450172263,8.709,10,1191,73.02328396,1126,Reheat
2016,1,32.37333333,0.147738508,49.09,2.655763544,61.16666667,1.940790217,59,64,9.688,0.201802874,9.482,10,1228.666667,89.26962903,1134,Reheat
2017,1,32.44666667,0.159206365,50.35333333,3.033273259,62,1.897366596,59,64,9.7165,0.235036806,9.482,10,1263.333333,85.46032218,1140,Reheat
2018,1,32.52,0.157353106,51.03,2.591007526,63.16666667,1.834847859,61,66,9.369666667,0.986002164,7.401,10,1260.166667,91.10964091,1121,Reheat
2019,1,32.59333333,0.106144556,51.69,1.774632356,64,2.28035085,61,67,8.960166667,1.366726222,7.025,10,1218.333333,144.3116997,989,Reheat
2020,1,32.64,0.090994505,52.15833333,1.273427134,65.16666667,2.228601953,62,68,8.425,1.500266243,6.789,10,1166.5,159.8208372,989,Reheat
2021,1,32.68,0.066633325,52.285,1.208300459,65.83333333,2.401388487,62,68,7.9785,1.447647989,6.789,10,1134.333333,171.6783815,989,Reheat
2022,1,32.70333333,0.031411251,51.67833333,1.542626548,66,2.097617696,63,68,7.293,1.472018886,5.536,10,1068.833333,144.9060615,959,Reheat
2023,1,32.70666667,0.025033311,50.815,1.259138594,66,2.097617696,63,68,6.445666667,0.98474721,4.916,7.401,977.8333333,104.9960317,796,Reheat
2024,1,32.69666667,0.037237973,50.45666667,1.425954651,65.5,2.42899156,63,68,5.986166667,1.087670431,4.644,7.025,919,107.5973977,768,Reheat
2025,1,32.68833333,0.041673333,50.05,1.55160562,64.16666667,3.430257522,59,68,5.631166667,1.026689323,4.644,7.007,885.5,112.6174942,768,Reheat
2026,1,32.67333333,0.039832985,49.49666667,1.301839724,62.66666667,3.386246693,59,68,5.3945,0.855866987,4.644,7.007,858,98.63670716,768,Reheat
2027,1,32.66666667,0.028047579,49.07333333,0.39439405,62,2.366431913,59,64,5.394666667,0.856243813,4.644,7.008,844.6666667,78.45933129,768,Reheat
2028,1,32.675,0.043243497,49.20333333,0.63200211,62,2.366431913,59,64,5.850166667,1.460322076,4.644,8.269,838.6666667,68.74202984,768,Reheat
2029,1,32.705,0.08312641,49.60666667,1.103352467,61.83333333,2.228601953,59,64,6.6975,2.130882892,4.644,10,918,185.3763739,768,Reheat
2030,1,32.75333333,0.115700763,50.09166667,1.403259301,62.33333333,2.804757862,59,66,7.590166667,2.218640612,4.895,10,1008.5,225.667676,788,Reheat
2031,1,32.8,0.121983605,50.64166667,1.371545357,63.16666667,2.316606714,59,66,8.441,1.939675231,5.369,10,1105.333333,236.5203303,834,Reheat
2032,1,32.84833333,0.101669399,51.19166667,1.033023072,63.83333333,1.169045194,63,66,9.212833333,1.283014952,7.008,10,1203.166667,222.8474067,923,Reheat
2033,1,32.88666667,0.074206918,51.595,0.659325413,64,1.264911064,63,66,9.7115,0.706677791,8.269,10,1275.833333,180.2292059,923,Reheat
2034,1,32.94833333,0.08998148,52.06,0.545893763,64.66666667,1.632993162,63,67,10,0,10,10,1348,51.18593557,1272,Reheat
2035,1,33.00166667,0.112145739,52.41333333,0.733666591,65,1.414213562,63,67,10,0,10,10,1364,35.17953951,1311,Reheat
2036,1,33.05,0.13520355,52.85,1.093965265,64.83333333,1.329160136,63,67,10,0,10,10,1386.333333,37.27555052,1356,Reheat
2037,1,33.11,0.150332964,53.35166667,1.274039508,65.66666667,2.065591118,63,69,10,0,10,10,1408,57.48738992,1356,Reheat
2038,1,33.18,0.147512711,53.86833333,1.219334518,75.16666667,22.02195874,65,120,10,0,10,10,1426.5,77.04219623,1356,Reheat
2039,1,33.26666667,0.121764801,54.26666667,0.777731745,124.3333333,117.4285598,65,360,10,0,10,10,1461.833333,87.76198873,1356,Reheat
2040,1,33.32333333,0.118939761,54.60333333,0.585035611,194.3333333,183.1869719,65,487,9.934,0.161666323,9.604,10,1493.666667,75.47626559,1368,Reheat
2047,1,33.33333333,0.087101473,54.37666667,1.300471709,277.6666667,90.66348034,186,423,6.6405,1.203751428,5.163,8.493,1287.833333,110.6425174,1140,Reheat
2048,1,33.28833333,0.077824589,54.42833333,1.272154341,234,66.55524021,161,347,5.980666667,1.061922157,4.534,7.629,1227,94.18917135,1098,Reheat
2049,1,33.24166667,0.06615638,54.04166667,1.299221562,200.8333333,45.11060481,148,263,5.520666667,0.759946489,4.534,6.335,1191.5,76.04669618,1098,Reheat
2050,1,33.205,0.080187281,54.05833333,1.289797142,178.6666667,40.93735051,130,242,5.186833333,0.770547187,4.332,6.121,1155,71.74956446,1071,Reheat
2051,1,33.16833333,0.078336879,53.78666667,0.752719514,159.5,31.09179956,127,205,4.885333333,0.690609779,4.293,6.121,1127,58.88972746,1071,Reheat
2052,1,33.135,0.068337398,53.88833333,0.66080002,145.8333333,24.39193856,123,186,4.562,0.381223294,4.181,5.163,1103.166667,29.49858754,1071,Reheat
2053,1,33.09666667,0.061860057,53.58166667,0.756846528,133.5,17.85217074,112,161,4.315666667,0.392556578,3.685,4.869,1087.166667,31.49232711,1044,Reheat
2054,1,33.06666667,0.050066622,53.35833333,0.814823089,125.1666667,13.61494277,111,148,4.174166667,0.447312158,3.685,4.869,1069.666667,48.7264473,993,Reheat
